"CHEMBL1614644",697
"CHEMBL1201646",698
"CHEMBL2107914",699
"CHEMBL1200865",700
"CHEMBL3833359",701
"CHEMBL73234",702
"CHEMBL1201539",183
"CHEMBL3183184",703
"CHEMBL1201089",121
"CHEMBL3833338",704
"CHEMBL1263",705
"CHEMBL979",706
"CHEMBL3527138",707
"CHEMBL2108834",708
"CHEMBL496957",709
"CHEMBL1200881",710
"CHEMBL1486",711
"CHEMBL3545062",712
"CHEMBL2105291",713
"CHEMBL3091667",714
"CHEMBL830",652
"CHEMBL2105085",715
"CHEMBL191",716
"CHEMBL295392",717
"CHEMBL2108694",718
"CHEMBL1628385",719
"CHEMBL2375172",720
"CHEMBL24",721
"CHEMBL1628401",722
"CHEMBL218650",723
"CHEMBL6622",724
"CHEMBL1200963",725
"CHEMBL3833352",726
"CHEMBL35505",727
"CHEMBL1189679",728
"CHEMBL525028",729
"CHEMBL1557",730
"CHEMBL2110602",731
"CHEMBL1200449",732
"CHEMBL599",733
"CHEMBL1371770",734
"CHEMBL496957",735
"CHEMBL256997",736
"CHEMBL3137697",738
"CHEMBL56367",739
"CHEMBL1201718",740
"CHEMBL1201225",741
"CHEMBL1082354",742
"CHEMBL1395",743
"CHEMBL1306",744
"CHEMBL3527138",745
"CHEMBL3039468",746
"CHEMBL404520",747
"CHEMBL2108759",748
"CHEMBL496957",749
"CHEMBL49943",750
"CHEMBL1200539",751
"CHEMBL1200947",752
"CHEMBL130880",753
"CHEMBL1408594",754
"CHEMBL588119",755
"CHEMBL2108182",756
"CHEMBL1109",757
"CHEMBL1201080",758
"CHEMBL1556",759
"CHEMBL2105953",760
"CHEMBL44354",761
"CHEMBL807",762
"CHEMBL2109038",763
"CHEMBL608533",764
"CHEMBL1213456",765
"CHEMBL1201286",766
"CHEMBL4059722",767
"CHEMBL498",768
"CHEMBL1788393",769
"CHEMBL2104149",770
"CHEMBL1201224",771
"CHEMBL3545057",772
"CHEMBL2104501",773
"CHEMBL3527138",774
"CHEMBL861",775
"CHEMBL1256655",776
"CHEMBL562",777
"CHEMBL1200588",444
"CHEMBL64545",778
"CHEMBL1200322",779
"CHEMBL1201323",780
"CHEMBL3707286",781
